Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
61,Soft Go By Majority: 10,2.6022,0.8350529771428571,15.0,1.0,0.7661736057142857,0.06887937142857144,0.03382102476190475,0.13112599809523812,1.0,0.726878633783,0.655658344189,0
62,Win-Stay Lose-Shift: C,2.60148571429,0.7588466114285715,20.0,1.0,0.6323734266666665,0.12647318476190478,0.1158765580952381,0.12527683047619048,1.0,0,0,1.0
63,Appeaser,2.6014,0.7588601066666667,20.0,1.0,0.6323841904761904,0.12647591619047624,0.11586033142857145,0.12527956190476192,1.0,0,0,1.0
64,Soft Go By Majority: 5,2.59994285714,0.7842590895238095,18.0,1.0,0.7125651333333332,0.07169395619047625,0.060982963809523824,0.15475794666666665,1.0,0.677545333319,0.608336473528,0
65,Soft Go By Majority: 20,2.59882857143,0.830772260952381,16.0,1.0,0.7605018228571429,0.0702704380952381,0.03616069714285713,0.13306704190476187,1.0,0.728617172137,0.672161889392,0
66,"Grumpy: Nice, 10, -10",2.59777142857,0.8706026628571428,12.0,1.0,0.7785421561904762,0.0920605066666667,0.03309664190476191,0.09630069523809527,1.0,0.975626346056,0.0382613803814,0
67,Soft Go By Majority: 40,2.5976,0.8296667961904762,15.0,1.0,0.755601740952381,0.07406505523809527,0.03805986857142856,0.13227333523809523,1.0,0.738806682935,0.663362754875,0
68,Slow Tit For Two Tats 2,2.59625714286,0.8160397066666667,12.0,1.0,0.7546029295238096,0.061436777142857134,0.03687165333333334,0.14708864,1.0,0.753331963771,0.399550400614,0
69,Punisher,2.59605714286,0.6302429066666667,61.0,1.0,0.6110583600000001,0.019184546666666656,0.09760610095238097,0.2721509923809523,1.0,0,0.188369001404,0
70,Dynamic Two Tits For Tat,2.58608571429,0.8313020990476191,8.0,1.0,0.762084944761905,0.06921715428571429,0.036263483809523794,0.13243441714285714,0.951726494378,0.470671455726,0.644077636937,0.377008335346
71,Hard Tit For Tat,2.58522857143,0.6296051352380952,62.0,1.0,0.6121774590476191,0.017427676190476166,0.09302885142857142,0.27736601333333327,1.0,0,0.24261751867,0
72,Soft Go By Majority,2.5794,0.8172013923809524,16.0,1.0,0.7250165161904761,0.09218487619047622,0.053944142857142885,0.1288544647619048,1.0,0.822682040455,0.717580119946,0
73,Hard Tit For 2 Tats,2.57894285714,0.8401356152380952,0.0,1.0,0.7660886476190476,0.07404696761904758,0.029737780952380933,0.13012660380952376,1.0,0.68081899678,0.391576137274,0.364042865719
74,Slow Tit For Two Tats,2.5672,0.8700184171428571,0.0,1.0,0.7844380114285714,0.08558040571428573,0.020558906666666658,0.10942267619047619,1.0,0.750111069594,1.0,0
75,Tit For 2 Tats,2.56717142857,0.870006500952381,0.0,1.0,0.7844171961904762,0.08558930476190477,0.0205646857142857,0.10942881333333333,1.0,0.750186958624,1.0,0
76,Nice Average Copier,2.56345714286,0.7719583923809524,29.0,1.0,0.6964952247619046,0.07546316761904763,0.06468993714285715,0.16335167047619048,0.861847795022,0.496909756421,0.592274987398,0.423590316052
77,GTFT: 0.7,2.56217142857,0.9496063485714286,0.0,1.0,0.81459948,0.13500686857142863,0.016539156190476193,0.03385449523809524,1.0,0.700180357801,1.0,0.705856163225
78,Worse and Worse 3,2.56188571429,0.7717588628571429,29.0,1.0,0.6962534857142858,0.07550537714285713,0.06467984380952381,0.16356129333333327,0.861898936993,0.497099521968,0.592066593788,0.42381830272
79,Two Tits For Tat,2.54888571429,0.64869876,60.0,1.0,0.620923,0.027775759999999972,0.08229701904761906,0.26900422095238097,1.0,0,0.391900711502,0
80,Inverse,2.54238571429,0.6663165504761904,59.0,1.0,0.6314812571428572,0.034835293333333316,0.07758356190476191,0.2560998876190476,0.94871567383,0,0.587929670949,0
81,Thumper,2.53851428571,0.6816011638095238,45.0,1.0,0.6440530628571428,0.03754810095238093,0.07064629142857143,0.24775254476190478,1.0,0,0.599767220837,0
82,Eventual Cycle Hunter,2.51014285714,0.8936436380952381,13.0,1.0,0.7388834723809523,0.1547601657142858,0.0468513504761905,0.05950501142857145,0.996572815663,0.981261227733,0.0981908757702,0.124462623186
83,GTFT: 0.9,2.46677142857,0.9814143485714286,0.0,1.0,0.8078834990476191,0.17353084952380948,0.0053421790476190474,0.013243472380952383,1.0,0.899865644981,1.0,0.900036344446
84,Raider,2.46525714286,0.40720078095238094,75.0,0.0,0.35021608761904766,0.056984693333333274,0.20545032000000002,0.3873488990476191,0.990263039957,0.453342602172,0.709928378628,0.299775876126
85,Hard Prober,2.45734285714,0.39184652761904765,67.0,0.0,0.327052459047619,0.06479406857142854,0.21582118095238095,0.39233229142857146,0.897769082608,0.436459777503,0.507619773209,0.283889230448
